brand,model,category,lifespan_km
"sunrace","SunRace BSRS rim","brake-pads",4000
"sunrace","SunRace BSRX3 rim","brake-pads",4000
"sunrace","SunRace BSRZ3 rim","brake-pads",4000
"sunrace","SunRace CN10A Black 10-speed","chain",2000
"sunrace","SunRace CN10A Silver 10-speed","chain",2000
"sunrace","SunRace CN10A Silver/Grey 10-speed","chain",2000
"sunrace","SunRace CN10E Silver 10-speed","chain",2000
"sunrace","SunRace CN10E1 Silver 10-speed","chain",2000
"sunrace","SunRace CN10X1 Silver 11-speed","chain",2000
"sunrace","SunRace CN10Z1 Ti-N Black 10-speed","chain",2000
"sunrace","SunRace CN10Z1 Ti-N Gold 10-speed","chain",2000
"sunrace","SunRace CN11A Black 11-speed","chain",2000
"sunrace","SunRace CN11A Silver 11-speed","chain",2000
"sunrace","SunRace CN11A Silver/Grey 11-speed","chain",2000
"sunrace","SunRace CN11E Silver 11-speed","chain",2000
"sunrace","SunRace CN11E1 Silver 11-speed","chain",2000
"sunrace","SunRace CN11X Silver 11-speed","chain",2000
"sunrace","SunRace CN11X1 Silver 11-speed","chain",2000
"sunrace","SunRace CN11Z Ti-N Black 11-speed","chain",2000
"sunrace","SunRace CN11Z Ti-N Gold 11-speed","chain",2000
"sunrace","SunRace CN11Z1 Ti-N Black 11-speed","chain",2000
"sunrace","SunRace CN11Z1 Ti-N Gold 11-speed","chain",2000
"sunrace","SunRace CN12A Black 12-speed","chain",2000
"sunrace","SunRace CN12A Silver 12-speed","chain",2000
"sunrace","SunRace CN12A Silver/Grey 12-speed","chain",2000
"sunrace","SunRace CN12E Silver 12-speed","chain",2000
"sunrace","SunRace CN12E1 Silver 12-speed","chain",2000
"sunrace","SunRace CN12X Silver 12-speed","chain",2000
"sunrace","SunRace CN12X1 Silver 12-speed","chain",2000
"sunrace","SunRace CN12Z Ti-N Black 12-speed","chain",2000
"sunrace","SunRace CN12Z Ti-N Gold 12-speed","chain",2000
"sunrace","SunRace CN12Z1 Ti-N Black 12-speed","chain",2000
"sunrace","SunRace CN12Z1 Ti-N Gold 12-speed","chain",2000
"sunrace","SunRace CNM22 Black 1-speed","chain",2000
"sunrace","SunRace CNM54 Black 7-speed","chain",2000
"sunrace","SunRace CNM54 Grey 7-speed","chain",2000
"sunrace","SunRace CNM84 Black 8-speed","chain",2000
"sunrace","SunRace CNM84 Grey 8-speed","chain",2000
"sunrace","SunRace CNM84 Silver 8-speed","chain",2000
"sunrace","SunRace CNM8E Silver 8-speed","chain",2000
"sunrace","SunRace CNM94 Black 9-speed","chain",2000
"sunrace","SunRace CNM94 Grey 9-speed","chain",2000
"sunrace","SunRace CNM94 Silver 9-speed","chain",2000
"sunrace","SunRace CNM94 Silver/Grey 9-speed","chain",2000
"sunrace","SunRace CNM9E Silver 9-speed","chain",2000
"sunrace","SunRace CNM9X Silver 9-speed","chain",2000
"sunrace","SunRace CNM9Z Ti-N Gold 9-speed","chain",2000
"sunrace","SunRace CNR1X Silver 10-speed","chain",2000
"sunrace","SunRace CNR1Z Ti-N Black 10-speed","chain",2000
"sunrace","SunRace CNR1Z Ti-N Gold 10-speed","chain",2000
"sunrace","SunRace CNS10 Black 1-speed","chain",2000
"sunrace","SunRace CNS10 Dracomet 1-speed","chain",2000
"sunrace","SunRace CNS12 Silver 1-speed","chain",2000
"sunrace","SunRace CNS1E Dracomet 1-speed","chain",2000
"sunrace","SunRace CNS1X Dracomet 1-speed","chain",2000
"sunrace","SunRace CNS22 Dracomet 1-speed","chain",2000
"sunrace","SunRace CNU11A Black 11-speed","chain",2000
"sunrace","SunRace CNU11A Silver 11-speed","chain",2000
"sunrace","SunRace CNU11A Silver/Grey 11-speed","chain",2000
"sunrace","SunRace CNX46 Silver 1-speed","chain",2000
"sunrace","SunRace CNX48 Silver 1-speed","chain",2000
"sunrace","SunRace CNX56 Silver 1-speed","chain",2000
"sunrace","SunRace CNX59 Silver 1-speed","chain",2000
"sunrace","SunRace CSD100 7-speed 11-24T","cassette",10000
"sunrace","SunRace CSD10X 7-speed 11-24T","cassette",10000
"sunrace","SunRace CSD110 7-speed 11-24T","cassette",10000
"sunrace","SunRace CSD11X 7-speed 11-24T","cassette",10000
"sunrace","SunRace CSM40 7-speed 11-28T","cassette",10000
"sunrace","SunRace CSM40 7-speed 11-34T","cassette",10000
"sunrace","SunRace CSM40 7-speed 12-34T","cassette",10000
"sunrace","SunRace CSM400 8-speed 12-32T","cassette",10000
"sunrace","SunRace CSM55 8-speed 11-32T","cassette",10000
"sunrace","SunRace CSM55 8-speed 11-34T","cassette",10000
"sunrace","SunRace CSM63 8-speed 11-24T","cassette",10000
"sunrace","SunRace CSM63 8-speed 11-28T","cassette",10000
"sunrace","SunRace CSM63 8-speed 12-24T","cassette",10000
"sunrace","SunRace CSM63 8-speed 12-28T","cassette",10000
"sunrace","SunRace CSM66 8-speed 11-32T","cassette",10000
"sunrace","SunRace CSM66 8-speed 11-34T","cassette",10000
"sunrace","SunRace CSM66 8-speed 12-32T","cassette",10000
"sunrace","SunRace CSM66 8-speed 12-34T","cassette",10000
"sunrace","SunRace CSM680 8-speed 11-40T","cassette",10000
"sunrace","SunRace CSM680 8-speed 11-42T","cassette",10000
"sunrace","SunRace CSM680 8-speed 12-40T","cassette",10000
"sunrace","SunRace CSM90 9-speed 11-32T","cassette",10000
"sunrace","SunRace CSM90 9-speed 11-34T","cassette",10000
"sunrace","SunRace CSM90 9-speed 11-36T","cassette",10000
"sunrace","SunRace CSM96 9-speed 11-28T","cassette",10000
"sunrace","SunRace CSM96 9-speed 11-32T","cassette",10000
"sunrace","SunRace CSM96 9-speed 11-34T","cassette",10000
"sunrace","SunRace CSM98 9-speed 11-36T","cassette",10000
"sunrace","SunRace CSM98 9-speed 12-36T","cassette",10000
"sunrace","SunRace CSM980 9-speed 11-40T","cassette",10000
"sunrace","SunRace CSM980 9-speed 11-42T","cassette",10000
"sunrace","SunRace CSM980 9-speed 12-40T","cassette",10000
"sunrace","SunRace CSM983 9-speed 11-46T","cassette",10000
"sunrace","SunRace CSM983 9-speed 11-50T","cassette",10000
"sunrace","SunRace CSM983 9-speed 12-50T","cassette",10000
"sunrace","SunRace CSM990 9-speed 11-40T","cassette",10000
"sunrace","SunRace CSM993 8-speed 11-46T","cassette",10000
"sunrace","SunRace CSM993 8-speed 11-50T","cassette",10000
"sunrace","SunRace CSMS0 10-speed 11-34T","cassette",10000
"sunrace","SunRace CSMS0 10-speed 11-36T","cassette",10000
"sunrace","SunRace CSMS0 10-speed 12-36T","cassette",10000
"sunrace","SunRace CSMS1 10-speed 11-34T","cassette",10000
"sunrace","SunRace CSMS1 10-speed 11-36T","cassette",10000
"sunrace","SunRace CSMS2 10-speed 11-40T","cassette",10000
"sunrace","SunRace CSMS2 10-speed 11-42T","cassette",10000
"sunrace","SunRace CSMS2 10-speed 11-46T","cassette",10000
"sunrace","SunRace CSMS2 10-speed 11-51T","cassette",10000
"sunrace","SunRace CSMS3 10-speed 11-40T","cassette",10000
"sunrace","SunRace CSMS3 10-speed 11-42T","cassette",10000
"sunrace","SunRace CSMS3 10-speed 11-46T","cassette",10000
"sunrace","SunRace CSMS3 10-speed 11-51T","cassette",10000
"sunrace","SunRace CSMS3 10-speed 12-40T","cassette",10000
"sunrace","SunRace CSMS3 10-speed 12-42T","cassette",10000
"sunrace","SunRace CSMS7 11-speed 11-40T","cassette",10000
"sunrace","SunRace CSMS7 11-speed 11-42T","cassette",10000
"sunrace","SunRace CSMS7 11-speed 11-46T","cassette",10000
"sunrace","SunRace CSMS7 11-speed 11-51T","cassette",10000
"sunrace","SunRace CSMS8 11-speed 11-36T","cassette",10000
"sunrace","SunRace CSMS8 11-speed 11-40T","cassette",10000
"sunrace","SunRace CSMS8 11-speed 11-42T","cassette",10000
"sunrace","SunRace CSMS8 11-speed 11-46T","cassette",10000
"sunrace","SunRace CSMS8 11-speed 11-51T","cassette",10000
"sunrace","SunRace CSMS8 11-speed 12-51T","cassette",10000
"sunrace","SunRace CSMX0 10-speed 11-36T","cassette",10000
"sunrace","SunRace CSMX3 10-speed 11-40T","cassette",10000
"sunrace","SunRace CSMX3 10-speed 11-42T","cassette",10000
"sunrace","SunRace CSMX3 10-speed 11-46T","cassette",10000
"sunrace","SunRace CSMX8 11-speed 11-40T","cassette",10000
"sunrace","SunRace CSMX8 11-speed 11-42T","cassette",10000
"sunrace","SunRace CSMX8 11-speed 11-46T","cassette",10000
"sunrace","SunRace CSMX8 11-speed 11-50T","cassette",10000
"sunrace","SunRace CSMX8 11-speed 11-51T","cassette",10000
"sunrace","SunRace CSMX80 11-speed 11-46T","cassette",10000
"sunrace","SunRace CSMX80 11-speed 11-50T","cassette",10000
"sunrace","SunRace CSMX80 11-speed 11-51T","cassette",10000
"sunrace","SunRace CSMX9 11-speed 11-42T","cassette",10000
"sunrace","SunRace CSMX9X 11-speed 10-42T","cassette",10000
"sunrace","SunRace CSMX9X 11-speed 10-46T","cassette",10000
"sunrace","SunRace CSMZ600 12-speed 11-51T","cassette",10000
"sunrace","SunRace CSMZ601 12-speed 11-51T","cassette",10000
"sunrace","SunRace CSMZ602 12-speed 11-51T","cassette",10000
"sunrace","SunRace CSMZ603 12-speed 11-51T","cassette",10000
"sunrace","SunRace CSMZ7000 12-speed 11-51T","cassette",10000
"sunrace","SunRace CSMZ80 12-speed 11-50T","cassette",10000
"sunrace","SunRace CSMZ800 12-speed 11-51T","cassette",10000
"sunrace","SunRace CSMZ90 12-speed 11-50T","cassette",10000
"sunrace","SunRace CSMZ901 12-speed 11-51T","cassette",10000
"sunrace","SunRace CSMZ902 12-speed 11-51T","cassette",10000
"sunrace","SunRace CSMZ903 12-speed 11-51T","cassette",10000
"sunrace","SunRace CSMZ91 12-speed 10-50T","cassette",10000
"sunrace","SunRace CSMZ913 12-speed 10-51T","cassette",10000
"sunrace","SunRace CSMZ91X 12-speed 10-50T","cassette",10000
"sunrace","SunRace CSMZX0 12-speed 11-50T","cassette",10000
"sunrace","SunRace CSMZX1X 12-speed 10-50T","cassette",10000
"sunrace","SunRace CSR86 8-speed 11-23T","cassette",10000
"sunrace","SunRace CSR86 8-speed 11-28T","cassette",10000
"sunrace","SunRace CSR86 8-speed 12-25T","cassette",10000
"sunrace","SunRace CSR91 9-speed 11-25T","cassette",10000
"sunrace","SunRace CSR91 9-speed 11-28T","cassette",10000
"sunrace","SunRace CSR91 9-speed 12-25T","cassette",10000
"sunrace","SunRace CSRS0 10-speed 11-25T","cassette",10000
"sunrace","SunRace CSRS0 10-speed 11-28T","cassette",10000
"sunrace","SunRace CSRS0 10-speed 11-32T","cassette",10000
"sunrace","SunRace CSRS1 10-speed 11-28T","cassette",10000
"sunrace","SunRace CSRS1 10-speed 11-32T","cassette",10000
"sunrace","SunRace CSRS3 11-speed 11-25T","cassette",10000
"sunrace","SunRace CSRS3 11-speed 11-28T","cassette",10000
"sunrace","SunRace CSRS3 11-speed 11-32T","cassette",10000
"sunrace","SunRace CSRX0 10-speed 11-25T","cassette",10000
"sunrace","SunRace CSRX0 10-speed 11-28T","cassette",10000
"sunrace","SunRace CSRX0 10-speed 11-32T","cassette",10000
"sunrace","SunRace CSRX0 10-speed 11-34T","cassette",10000
"sunrace","SunRace CSRX0 10-speed 12-28T","cassette",10000
"sunrace","SunRace CSRX1 11-speed 11-25T","cassette",10000
"sunrace","SunRace CSRX1 11-speed 11-28T","cassette",10000
"sunrace","SunRace CSRX1 11-speed 11-32T","cassette",10000
"sunrace","SunRace CSRX1 11-speed 11-36T","cassette",10000
"sunrace","SunRace CSRX11 11-speed 11-30T","cassette",10000
"sunrace","SunRace CSRX11 11-speed 11-34T","cassette",10000
"sunrace","SunRace CSRX8 11-speed 11-40T","cassette",10000
"sunrace","SunRace CSRX8 11-speed 11-42T","cassette",10000
"sunrace","SunRace CSRZ1 11-speed 11-28T","cassette",10000
"sunrace","SunRace CSRZ1 11-speed 11-32T","cassette",10000
"sunrace","SunRace CSRZ800 12-speed 11-30T","cassette",10000
"sunrace","SunRace CSRZ800 12-speed 11-34T","cassette",10000
"sunrace","SunRace CSRZ800 12-speed 11-36T","cassette",10000
"sunrace","SunRace CSS90 9-speed 9-28T","cassette",10000
"sunrace","SunRace CSSS0 10-speed 9-32T","cassette",10000
"sunrace","SunRace CSSS0 10-speed 9-36T","cassette",10000
"sunrace","SunRace CSSX0 11-speed 9-32T","cassette",10000
"sunrace","SunRace CSSX0 11-speed 9-36T","cassette",10000
"sunrace","SunRace CSSX6 11-speed 10-28T","cassette",10000
"sunrace","SunRace CSSX6 11-speed 10-32T","cassette",10000
"sunrace","SunRace CSU9300 11-speed 11-36T","cassette",10000
"sunrace","SunRace CSU98 11-speed 11-36T","cassette",10000
"sunrace","SunRace CSU980 11-speed 11-42T","cassette",10000
"sunrace","SunRace CSU980 11-speed 11-46T","cassette",10000
"sunrace","SunRace CSUS400 11-speed 11-43T","cassette",10000
"sunrace","SunRace CSUS700 11-speed 11-43T","cassette",10000
"sunrace","SunRace CSUX400 11-speed 11-50T","cassette",10000
"sunrace","SunRace CSUX700 11-speed 11-50T","cassette",10000
"sunrace","SunRace DPA10 disc","brake-pads",4000
"sunrace","SunRace DPF10 disc","brake-pads",4000
"sunrace","SunRace DPH25 disc","brake-pads",4000
"sunrace","SunRace DPH35 disc","brake-pads",4000
"sunrace","SunRace DPMJ1 disc","brake-pads",4000
"sunrace","SunRace DPML7 disc","brake-pads",4000
"sunrace","SunRace DPMM1 disc","brake-pads",4000
"sunrace","SunRace DPS10 disc","brake-pads",4000
"sunrace","SunRace DPS15 disc","brake-pads",4000
"sunrace","SunRace DPS20 disc","brake-pads",4000
"sunrace","SunRace DPS30 disc","brake-pads",4000
"sunrace","SunRace DPT10 disc","brake-pads",4000
"sunrace","SunRace FCM300 8-speed 48-38-28T","chainrings",10000
"sunrace","SunRace FCM40 8-speed 30T","chainrings",10000
"sunrace","SunRace FCM40 8-speed 32T","chainrings",10000
"sunrace","SunRace FCM40 8-speed 34T","chainrings",10000
"sunrace","SunRace FCM40 8-speed 36T","chainrings",10000
"sunrace","SunRace FCM40 8-speed 38T","chainrings",10000
"sunrace","SunRace FCM40 8-speed 40T","chainrings",10000
"sunrace","SunRace FCM500 8-speed 42-34-24T","chainrings",10000
"sunrace","SunRace FCM53 7-speed 30T","chainrings",10000
"sunrace","SunRace FCM53 7-speed 32T","chainrings",10000
"sunrace","SunRace FCM53 7-speed 34T","chainrings",10000
"sunrace","SunRace FCM53 7-speed 36T","chainrings",10000
"sunrace","SunRace FCM53 7-speed 38T","chainrings",10000
"sunrace","SunRace FCM53 7-speed 40T","chainrings",10000
"sunrace","SunRace FCM600 8-speed 42-32-22T","chainrings",10000
"sunrace","SunRace FCM80 9-speed 30T","chainrings",10000
"sunrace","SunRace FCM80 9-speed 32T","chainrings",10000
"sunrace","SunRace FCM80 9-speed 34T","chainrings",10000
"sunrace","SunRace FCM80 9-speed 36T","chainrings",10000
"sunrace","SunRace FCM80 9-speed 38T","chainrings",10000
"sunrace","SunRace FCM80 9-speed 40T","chainrings",10000
"sunrace","SunRace FCM904 9-speed 44-32-22T","chainrings",10000
"sunrace","SunRace FCM910 9-speed 40-30-22T","chainrings",10000
"sunrace","SunRace FCM914 9-speed 44-32-22T","chainrings",10000
"sunrace","SunRace FCM918 9-speed 48-36-26T","chainrings",10000
"sunrace","SunRace FCM926 9-speed 36-22T","chainrings",10000
"sunrace","SunRace FCM93 9-speed 30T","chainrings",10000
"sunrace","SunRace FCM93 9-speed 32T","chainrings",10000
"sunrace","SunRace FCM93 9-speed 34T","chainrings",10000
"sunrace","SunRace FCM93 9-speed 36T","chainrings",10000
"sunrace","SunRace FCM93 9-speed 38T","chainrings",10000
"sunrace","SunRace FCM93 9-speed 40T","chainrings",10000
"sunrace","SunRace FCM950 9-speed 40-30-22T","chainrings",10000
"sunrace","SunRace FCM954 9-speed 44-32-22T","chainrings",10000
"sunrace","SunRace FCM958 9-speed 48-36-26T","chainrings",10000
"sunrace","SunRace FCM966 9-speed 36-22T","chainrings",10000
"sunrace","SunRace FCMS0 10-speed 30T","chainrings",10000
"sunrace","SunRace FCMS0 10-speed 32T","chainrings",10000
"sunrace","SunRace FCMS0 10-speed 34T","chainrings",10000
"sunrace","SunRace FCMS0 10-speed 36T","chainrings",10000
"sunrace","SunRace FCMS0 10-speed 38T","chainrings",10000
"sunrace","SunRace FCMS0 10-speed 40T","chainrings",10000
"sunrace","SunRace FCMS50 10-speed 40-30-22T","chainrings",10000
"sunrace","SunRace FCMS58 10-speed 48-36-26T","chainrings",10000
"sunrace","SunRace FCMS66 10-speed 36-22T","chainrings",10000
"sunrace","SunRace FCR3 7-speed 52-42T","chainrings",10000
"sunrace","SunRace FCR3 7-speed 53-39T","chainrings",10000
"sunrace","SunRace FCR8 8-speed 50-34T","chainrings",10000
"sunrace","SunRace FCR8 8-speed 52-42-30T","chainrings",10000
"sunrace","SunRace FCR8 8-speed 53-39T","chainrings",10000
"sunrace","SunRace FCR9 9-speed 50-34T","chainrings",10000
"sunrace","SunRace FCR9 9-speed 53-39T","chainrings",10000
"sunrace","SunRace FCRS 10-speed 50-34T","chainrings",10000
"sunrace","SunRace FCRS 10-speed 53-39T","chainrings",10000
"sunrace","SunRace FCRX 10-speed 50-34T","chainrings",10000
"sunrace","SunRace FCRX 10-speed 50-36T","chainrings",10000
"sunrace","SunRace FCRX 10-speed 52-39T","chainrings",10000
"sunrace","SunRace FCRX 10-speed 53-39T","chainrings",10000
"sunrace","SunRace MFE30 7-speed 13-28T","cassette",10000
"sunrace","SunRace MFE60 8-speed 13-28T","cassette",10000
"sunrace","SunRace MFE60 8-speed 13-32T","cassette",10000
"sunrace","SunRace MFE61 8-speed 13-34T","cassette",10000
"sunrace","SunRace MFE90 9-speed 13-32T","cassette",10000
"sunrace","SunRace MFEX9 9-speed 11-32T","cassette",10000
"sunrace","SunRace MFEZ1 10-speed 11-36T","cassette",10000
"sunrace","SunRace MFM05 7-speed 13-28T","cassette",10000
"sunrace","SunRace MFM05 7-speed 14-28T","cassette",10000
"sunrace","SunRace MFM20 6-speed 14-28T","cassette",10000
"sunrace","SunRace MFM2A 7-speed 13-28T","cassette",10000
"sunrace","SunRace MFM2A 7-speed 14-28T","cassette",10000
"sunrace","SunRace MFM30 7-speed 13-28T","cassette",10000
"sunrace","SunRace MFM300 7-speed 13-34T","cassette",10000
"sunrace","SunRace MFM300 7-speed 14-34T","cassette",10000
"sunrace","SunRace MFM3S 7-speed 13-28T","cassette",10000
"sunrace","SunRace MFM4S 7-speed 13-34T","cassette",10000
"sunrace","SunRace MFM56 8-speed 13-34T","cassette",10000
"sunrace","SunRace MFR2A 6-speed 14-24T","cassette",10000
"sunrace","SunRace MFR30 7-speed 13-25T","cassette",10000
"suntour","Suntour AION 1 X 11-speed 30T","chainrings",10000
"suntour","Suntour AION 1 X 11-speed 32T","chainrings",10000
"suntour","Suntour AION 1 X 11-speed 34T","chainrings",10000
"suntour","Suntour AURON RC2 PCS 15QLC 130mm 29""","fork",
"suntour","Suntour AURON RC2 PCS 15QLC 140mm 29""","fork",
"suntour","Suntour AURON RC2 PCS 15QLC 150mm 29""","fork",
"suntour","Suntour AURON35 BOOST EQ RC2 PCS 15QLC 130mm 27.5""","fork",
"suntour","Suntour AURON35 BOOST EQ RC2 PCS 15QLC 130mm 29""","fork",
"suntour","Suntour AURON35 BOOST EQ RC2 PCS 15QLC 140mm 27.5""","fork",
"suntour","Suntour AURON35 BOOST EQ RC2 PCS 15QLC 140mm 29""","fork",
"suntour","Suntour AURON35 BOOST EQ RC2 PCS 15QLC 150mm 27.5""","fork",
"suntour","Suntour AURON35 BOOST EQ RC2 PCS 15QLC 150mm 29""","fork",
"suntour","Suntour AURON35 BOOST EQ RC2 PCS 15QLC 160mm 27.5""","fork",
"suntour","Suntour AURON35 BOOST EQ RC2 PCS 15QLC 160mm 29""","fork",
"suntour","Suntour AXON LO RC DS 15QLC 100mm 27.5""","fork",
"suntour","Suntour AXON LO RC DS 15QLC 100mm 29""","fork",
"suntour","Suntour AXON LO RC DS 15QLC 120mm 27.5""","fork",
"suntour","Suntour AXON LO RC DS 15QLC 120mm 29""","fork",
"suntour","Suntour AXON LO RC DS 15QLC 80mm 27.5""","fork",
"suntour","Suntour AXON LO RC DS 15QLC 80mm 29""","fork",
"suntour","Suntour AXON WERX F RL RC 15QLC TI 100mm 29""","fork",
"suntour","Suntour AXON WERX F RL RC 15QLC TI 80mm 29""","fork",
"suntour","Suntour AXON34 WERX RL RC PCS 15QLC TI 100mm 29""","fork",
"suntour","Suntour AXON34 WERX RL RC PCS 15QLC TI 110mm 29""","fork",
"suntour","Suntour AXON34 WERX RL RC PCS 15QLC TI 120mm 29""","fork",
"suntour","Suntour DUROLUX36 EQ BOOST RC2 15QLC 150mm 27.5""","fork",
"suntour","Suntour DUROLUX36 EQ BOOST RC2 15QLC 150mm 29""","fork",
"suntour","Suntour DUROLUX36 EQ BOOST RC2 15QLC 160mm 27.5""","fork",
"suntour","Suntour DUROLUX36 EQ BOOST RC2 15QLC 160mm 29""","fork",
